,Unnamed: 0,image_name,height,width,aspect_ratio,unique_id,image_size
777,777,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1698913031_John_Eastman.jpg,1200,630,0.525,gossipcop-1698913031,58384
778,778,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1698913031_John_Eastman.jpg,1200,630,0.525,gossipcop-1698913031,58384
779,779,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1979287389_f551fe2f01b75884aecc902276b55460_xl.jpg,1200,675,0.5625,gossipcop-1979287389,149365
780,780,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-179256935_19well-kerr-jumbo.jpg,1024,768,0.75,gossipcop-179256935,157808
781,781,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4860103814_selena-gomez-planning-romantic-surprise-for-justin-bieber-backgrid-ftr.jpg,620,349,0.5629032258064516,gossipcop-4860103814,85840
782,782,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6578816195_nicole-kidman-keith-urban.jpg,876,493,0.5627853881278538,gossipcop-6578816195,326202
783,783,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6578816195_nicole-kidman-keith-urban.jpg,876,493,0.5627853881278538,gossipcop-6578816195,326202
784,784,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842339_kendra-wilkinson-hugh-hefner-96565fb5-748f-4f78-bb18-2bb041b8053c.jpg,1200,630,0.525,gossipcop-842339,87688
785,785,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3571366577_5c7fffdb51d14cbe10c0deee11f0cc96.jpg,682,1024,1.501466275659824,gossipcop-3571366577,65762
786,786,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3571366577_e4612f0da224ee5a975982ab9e2a76fc_800_420.jpg,800,420,0.525,gossipcop-3571366577,50968
787,787,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847492_hbz-jaden-hair-met-1493752816.jpg,1200,600,0.5,gossipcop-847492,76339
788,788,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7353474504_Robert_Kardashian_Sr.jpg,200,300,1.5,gossipcop-7353474504,9958
789,789,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7353474504_Robert_Kardashian_Sr.jpg,200,300,1.5,gossipcop-7353474504,9958
790,790,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-855860_scarlett-johansson-colin-jost-350-0c94c7cd-b538-4e56-9086-9ff3ac5aaab8.jpg,1200,630,0.525,gossipcop-855860,166232
791,791,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-855860_scarlett-johansson-colin-jost-350-0c94c7cd-b538-4e56-9086-9ff3ac5aaab8.jpg,1200,630,0.525,gossipcop-855860,166232
792,792,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-859479_john-legend-chrissy-teigen-baby-luna-throws-first-pitch.jpg,1200,628,0.5233333333333333,gossipcop-859479,135979
793,793,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850035_Big_Black_-_E3_Expo_2010_-_June_17%2C_2010_-_Los_Angeles_%28cropped%29.jpg,288,390,1.3541666666666667,gossipcop-850035,51937
794,794,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4739595208__97504320_downeyreu.jpg,1024,576,0.5625,gossipcop-4739595208,45543
795,795,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4739595208__97504320_downeyreu.jpg,1024,576,0.5625,gossipcop-4739595208,45543
796,796,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8213611378_bradley-cooper-model-girlfriend-irina-shayk-welcomed-first-child-pp.jpg,640,420,0.65625,gossipcop-8213611378,151255
797,797,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8213611378_bradley-cooper-model-girlfriend-irina-shayk-welcomed-first-child-pp.jpg,640,420,0.65625,gossipcop-8213611378,151255
798,798,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1146379778_justin-bieber-grammy-2016-billboard-b-1548.jpg,1548,1024,0.661498708010336,gossipcop-1146379778,906871
799,799,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5064031740_ben-affleck-reportedly-begging-jennifer-garner-for-second-shot-ftr.jpg,620,349,0.5629032258064516,gossipcop-5064031740,150734
800,800,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5064031740_ben-affleck-reportedly-begging-jennifer-garner-for-second-shot-ftr.jpg,620,349,0.5629032258064516,gossipcop-5064031740,150734
801,801,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861236_108277_d1794b_aisha-tyler-zoom-6a98e625-1bd5-4a56-a5e4-83850f481504.jpg,1200,630,0.525,gossipcop-861236,80342
802,802,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861236_108277_d1794b_aisha-tyler-zoom-1e0ab409-fd97-4c39-bb02-459192c1e046.jpg,2000,2000,1.0,gossipcop-861236,2636155
803,803,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861236_110542_0171b_the-talk-zoom-fc33747a-22a5-4d07-b356-9f74bdd737da.jpg,2000,1349,0.6745,gossipcop-861236,2923777
804,804,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-775553535_220px-Vince_Vaughn_by_Gage_Skidmore_3.jpg,220,303,1.3772727272727272,gossipcop-775553535,12722
805,805,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-775553535_220px-Vince_Vaughn.jpg,220,220,1.0,gossipcop-775553535,11958
806,806,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2627903132_sandra-bullock-net-worth-1527798082.jpg,1200,601,0.5008333333333334,gossipcop-2627903132,75603
807,807,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1773639736_prc_46497743.jpg,1200,630,0.525,gossipcop-1773639736,83597
808,808,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1773639736_prc_46497743.jpg,1200,630,0.525,gossipcop-1773639736,83597
809,809,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1126220623_George_Clooney_2016.jpg,402,519,1.291044776119403,gossipcop-1126220623,181159
810,810,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1126220623_220px-George_Clooney_2016.jpg,220,284,1.290909090909091,gossipcop-1126220623,19169
811,811,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1426832166_68bab3dfec69306c50ea64275db3e2ab.jpg,1507,1507,1.0,gossipcop-1426832166,326061
812,812,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1426832166_68bab3dfec69306c50ea64275db3e2ab.jpg,1507,1507,1.0,gossipcop-1426832166,326061
813,813,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-857319_roseanne-0.jpg,1245,830,0.6666666666666666,gossipcop-857319,146418
814,814,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847114_nashville_s03e16_charles_esten_still.jpg,1296,730,0.5632716049382716,gossipcop-847114,117286
815,815,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847114_nashville_s03e16_charles_esten_still.jpg,1296,730,0.5632716049382716,gossipcop-847114,117286
816,816,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-658317851_shemar-moore-anna-chlumsky.jpg,700,393,0.5614285714285714,gossipcop-658317851,163484
817,817,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-658317851_shemar-moore-anna-chlumsky.jpg,700,393,0.5614285714285714,gossipcop-658317851,163484
818,818,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4208289619_58822573526962f7a11a8b84.jpg,750,416,0.5546666666666666,gossipcop-4208289619,34139
819,819,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1416257068_AP_18113621489949-1000x699.jpg,1000,699,0.699,gossipcop-1416257068,76375
820,820,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1416257068_AP_18113621489949-1000x699.jpg,1000,699,0.699,gossipcop-1416257068,76375
821,821,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1416257068_Cloe-Axelson.jpg,464,464,1.0,gossipcop-1416257068,91258
822,822,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5913883000_1200px-Reese_Witherspoon_at_TIFF_2014.jpg,1200,1576,1.3133333333333332,gossipcop-5913883000,353486
823,823,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-857903_olivia-newton-john-today-170530-tease_396b34f4ce54448feac8294c760d7248.jpg,1200,630,0.525,gossipcop-857903,78373
824,824,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-857903_tdy_news_morales_olivia_170531.jpg,760,428,0.5631578947368421,gossipcop-857903,52613
825,825,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-857903_tdy_klg_olivia_161004.jpg,760,428,0.5631578947368421,gossipcop-857903,68507
826,826,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5667202198_161109_jennifer_aniston_brad_pitt_divorce.jpg,2000,1080,0.54,gossipcop-5667202198,241627
827,827,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3554906009_gwen-stefani-and-blake-shelton-well-wishes.jpg,630,614,0.9746031746031746,gossipcop-3554906009,32969
828,828,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9131837077_4F674B0200000578-0-image-a-52_1535242163918.jpg,636,382,0.60062893081761,gossipcop-9131837077,37674
829,829,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-856526_78eb8823-5f64-4e85-b1af-1cf22aa4d49f.jpg,1200,630,0.525,gossipcop-856526,200848
830,830,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-856526_78eb8823-5f64-4e85-b1af-1cf22aa4d49f.jpg,1200,630,0.525,gossipcop-856526,200848
831,831,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3967904178_6fa08450-2877-11e8-9ada-71817936d077_Screen-Shot-2018-03-15-at-1-33-55-PM.jpg,596,590,0.9899328859060402,gossipcop-3967904178,465876
832,832,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3967904178_5dc78060-b074-11e7-b188-9b54b0de6011_wendygeller.jpg,84,84,1.0,gossipcop-3967904178,1690
833,833,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7573324338_ITV-Plc.jpg,1200,630,0.525,gossipcop-7573324338,64309
834,834,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7573324338_caitl.jpg,1168,657,0.5625,gossipcop-7573324338,54324
835,835,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7573324338_Sequence-0100_00_15_01Still001.jpg,1168,657,0.5625,gossipcop-7573324338,57603
836,836,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-855918_cannesfashion.jpg,1500,1000,0.6666666666666666,gossipcop-855918,274257
837,837,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4651510697_109-194163_FacebookShare.jpg,600,315,0.525,gossipcop-4651510697,22740
838,838,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4651510697_109-194163_FacebookShare.jpg,600,315,0.525,gossipcop-4651510697,22740
839,839,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6438643242_kourtney-kardashian-possibly-pregnant-ftr.jpg,620,349,0.5629032258064516,gossipcop-6438643242,54821
840,840,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6438643242_kourtney-kardashian-possibly-pregnant-ftr.jpg,620,349,0.5629032258064516,gossipcop-6438643242,54821
841,841,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-481844406_dae6cc19-ce80-4dde-8b33-484e72349be3a.jpg,1200,630,0.525,gossipcop-481844406,91817
842,842,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-987677530_kelly-ripa-ryan-seacrest-live-relocation-fight-pp.jpg,1280,840,0.65625,gossipcop-987677530,294079
843,843,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-987677530_kelly-ripa-ryan-seacrest-live-relocation-fight-pp.jpg,1280,840,0.65625,gossipcop-987677530,294079
844,844,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-951956357_ryan-gosling-eva-mendes-expecting-twins-ftr.jpg,620,348,0.5612903225806452,gossipcop-951956357,100173
845,845,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-951956357_ryan-gosling-eva-mendes-expecting-twins-ftr.jpg,620,348,0.5612903225806452,gossipcop-951956357,100173
846,846,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4668215613_jaqt.jpg,1200,800,0.6666666666666666,gossipcop-4668215613,248743
847,847,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4668215613_jaqt.jpg,1200,800,0.6666666666666666,gossipcop-4668215613,248743
848,848,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8123589625_170824103308-as-told-by-her-title-card-exlarge-169.jpg,780,438,0.5615384615384615,gossipcop-8123589625,34513
849,849,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8123589625_180802091718-reese-and-meryl-super-tease.jpg,1100,619,0.5627272727272727,gossipcop-8123589625,84355
850,850,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9837234192_george-clooneys-friends-want-him-to-run-for-prez-ftr.jpg,620,349,0.5629032258064516,gossipcop-9837234192,48211
851,851,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9837234192_george-clooneys-friends-want-him-to-run-for-prez-ftr.jpg,620,349,0.5629032258064516,gossipcop-9837234192,48211
852,852,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842914_corinne-olympios-zoom-aa40fcdf-96d0-4599-b930-439265f6c816.jpg,1698,1800,1.060070671378092,gossipcop-842914,3280898
853,853,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842914_corinne-olympios-zoom-75e7d587-fe5d-4f3c-8ab4-836dd22d25cb.jpg,1200,630,0.525,gossipcop-842914,142440
854,854,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850191_Main-Conrad.jpg,1200,630,0.525,gossipcop-850191,109385
855,855,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850191_Main-Conrad.jpg,1200,630,0.525,gossipcop-850191,109385
856,856,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9574358029_42nd-Toronto-International-Film-Festival-First-They-Killed-My-Father-A-Daughter-of-Cambodia-Remem1.jpg,1200,630,0.525,gossipcop-9574358029,83008
857,857,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9574358029_4221396001_5573208513001_5573162299001-vs.jpg,1920,1080,0.5625,gossipcop-9574358029,134772
858,858,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6786786896_caitlyn-jenner-uses-tristan-thompson-to-see-true-ftr.jpg,620,352,0.567741935483871,gossipcop-6786786896,147489
859,859,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6786786896_caitlyn-jenner-uses-tristan-thompson-to-see-true-ftr.jpg,620,352,0.567741935483871,gossipcop-6786786896,147489
860,860,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4673499095_prc_68311689.jpg,1200,630,0.525,gossipcop-4673499095,171665
861,861,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4673499095_pri_68273641-e1517991598172.jpg,644,774,1.2018633540372672,gossipcop-4673499095,100376
862,862,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2526600945_caitlyn-kardashians-1510242218.jpg,1000,500,0.5,gossipcop-2526600945,75759
863,863,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4060593091_ashton-kutcher-danny-masterson-firing-ftr.jpg,620,349,0.5629032258064516,gossipcop-4060593091,90399
864,864,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4060593091_ashton-kutcher-danny-masterson-firing-ftr.jpg,620,349,0.5629032258064516,gossipcop-4060593091,90399
865,865,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-541230_o4xg44-b88660685z.jpg,1024,768,0.75,gossipcop-541230,75401
866,866,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-541230_022020-OCF_COVER.jpg,750,1057,1.409333333333333,gossipcop-541230,154858
867,867,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1901912137_brad-pitt-angelina-jolie-quote-9.jpg,1200,630,0.525,gossipcop-1901912137,208585
868,868,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1901912137_brad-pitt-red-carpet.jpg,1180,1163,0.985593220338983,gossipcop-1901912137,205864
869,869,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1901912137_brad-pitt-angelina-jolie-quote-9.jpg,1200,630,0.525,gossipcop-1901912137,208585
870,870,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6277941914_bradangejenpre.jpg,1500,800,0.5333333333333333,gossipcop-6277941914,413323
871,871,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5669306231_article-1356215-0D24B164000005DC-484_233x519.jpg,233,519,2.227467811158798,gossipcop-5669306231,36149
872,872,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5669306231_article-1356215-0D24D5AE000005DC-685_1024x615_large.jpg,1024,615,0.6005859375,gossipcop-5669306231,149914
873,873,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5669306231_article-1356215-0D24ABA2000005DC-136_468x631.jpg,468,631,1.3482905982905984,gossipcop-5669306231,87722
874,874,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-782506762_jennifer-lopez-alex-rod-baby-fever-ftr.jpg,620,349,0.5629032258064516,gossipcop-782506762,190220
875,875,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-782506762_jennifer-lopez-alex-rod-baby-fever-ftr.jpg,620,349,0.5629032258064516,gossipcop-782506762,190220
876,876,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2111229547_5b7ee1ee3eae2efe2da14f5b.jpg,750,415,0.5533333333333333,gossipcop-2111229547,34994
877,877,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7048638423_rs_600x600-180104101540-600-LUCY-HALE-EMD-010818.jpg,192,192,1.0,gossipcop-7048638423,3836
878,878,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7048638423_rs_634x1024-171204092020-634.jpg,634,1024,1.615141955835962,gossipcop-7048638423,156741
879,879,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7048638423_rs_600x600-170510035901-600-LucyHale-MK051017.jpg,600,467,0.7783333333333333,gossipcop-7048638423,40226
880,880,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853750_billboard2017.jpg,1200,675,0.5625,gossipcop-853750,261268
881,881,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853750_billboard2017.jpg,1200,675,0.5625,gossipcop-853750,261268
882,882,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2709679970_kim-kardashian-has-a-surprising-new-booty-resolution-for-2018-its-completely-unexpected-ftr.jpg,620,350,0.5645161290322581,gossipcop-2709679970,45001
883,883,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2709679970_kim-kardashian-has-a-surprising-new-booty-resolution-for-2018-its-completely-unexpected-ftr.jpg,620,350,0.5645161290322581,gossipcop-2709679970,45001
884,884,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8046287196_selena-gomez-the-weeknd-justin-bieber.jpg,1200,630,0.525,gossipcop-8046287196,164360
885,885,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8046287196_selena-gomez-the-weeknd-justin-bieber.jpg,1200,630,0.525,gossipcop-8046287196,164360
886,886,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8046287196_selena-gomez-billboard-cover.jpg,1385,1800,1.2996389891696751,gossipcop-8046287196,2609404
887,887,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853968_fdff3bf48d7_chanel-west-coast-zoom-e864cbf8-66ee-4157-8e94-6ccc9a8c353a.jpg,2000,2000,1.0,gossipcop-853968,2088633
888,888,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853968_fdff3bf48d7_chanel-west-coast-zoom-52d5685d-360d-4f33-a8f4-e5029759d47b.jpg,1200,630,0.525,gossipcop-853968,63853
889,889,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-853968_129303529_chanel-west-coast-big-black-christopher-boykin-zoom-fd1f4d3e-e498-4873-8a6d-1d1998df43f5.jpg,2000,2558,1.279,gossipcop-853968,4107274
890,890,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2679027715_ed-sheeran-weighs-in-katy-perry-taylor-swift-beef-4df11872-3670-46bd-86d4-3cebf6bc9c11.jpg,1401,788,0.5624553890078515,gossipcop-2679027715,1131382
891,891,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-844747_maria-cahill-d69a09ed-3740-4e17-a89d-8c64cf797145.jpg,1600,1491,0.931875,gossipcop-844747,2108107
892,892,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-844747_david-henrie-wedding-090e186f-0e3e-47af-a908-d43b0f6ba212.jpg,1200,630,0.525,gossipcop-844747,71205
893,893,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-844747_david-henrie-wedding-8de67532-9b25-437f-b59e-bc17d01d1a11.jpg,1600,1753,1.095625,gossipcop-844747,1743187
894,894,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3160595033_BESTPIX-Clive-Davis-and-Recording-Academy-Pre-GRAMMY-Gala-Inside.jpg,1200,630,0.525,gossipcop-3160595033,96704
895,895,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3160595033_Sequence-108Still001.jpg,1168,657,0.5625,gossipcop-3160595033,79982
896,896,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842794_Anna-Francis-150x150.jpg,150,150,1.0,gossipcop-842794,7241
897,897,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842794_Orlando-Bloom.jpg,630,840,1.3333333333333333,gossipcop-842794,82511
898,898,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3511129675_220px-YesMan2008poster.jpg,220,325,1.4772727272727273,gossipcop-3511129675,24922
899,899,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3511129675_YesMan2008poster.jpg,259,383,1.4787644787644787,gossipcop-3511129675,28346
900,900,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4463165631_4D30BFCB00000578-5852667--a-159_1529194901174.jpg,634,794,1.252365930599369,gossipcop-4463165631,46965
901,901,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4463165631_4D51311A00000578-0-image-a-152_1529194139009.jpg,636,382,0.60062893081761,gossipcop-4463165631,64495
902,902,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4463165631_4D51139600000578-5852667-Decision_time_It_is_claimed_that_the_other_girls_approached_Vict-a-114_1529197784846.jpg,634,944,1.4889589905362777,gossipcop-4463165631,61047
903,903,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4707272934_angelina-jolie-makeover-pp.jpg,1280,840,0.65625,gossipcop-4707272934,680581
904,904,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4707272934_angelina-jolie-makeover-pp.jpg,1280,840,0.65625,gossipcop-4707272934,680581
905,905,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9542987813_jlo-arod.jpg,750,421,0.5613333333333334,gossipcop-9542987813,89322
906,906,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9542987813_jlo-arod.jpg,750,421,0.5613333333333334,gossipcop-9542987813,89322
907,907,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-698437440_harry-and-meghan.jpg,1500,1001,0.6673333333333333,gossipcop-698437440,613040
908,908,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846117_rexfeatures_8633262l.jpg,1024,683,0.6669921875,gossipcop-846117,176898
